type,id,ntags,tagkey,tagvalue,lat,lon
node,2634805752,0,,,14.6575713,121.0611948
node,2634805754,0,,,14.6575713,121.0615245
node,2634805756,0,,,14.6575713,121.0620904
node,2634805758,0,,,14.6578217,121.0604257
node,2634805761,0,,,14.6578233,121.0607365
node,2634805763,0,,,14.6579015,121.0604252
node,2634805766,0,,,14.6579031,121.0607361
node,2634805770,0,,,14.657979,121.063201
node,2634805773,0,,,14.6579793,121.0631142
node,2634805776,0,,,14.6580327,121.0630676
node,2634805778,0,,,14.6580608,121.0632014
node,2634805780,0,,,14.6580612,121.0631146
node,2634805782,0,,,14.6580662,121.0630328
node,2634805786,0,,,14.6580783,121.0631144
node,2634805788,0,,,14.6581118,121.0630796
node,2634805790,0,,,14.6590882,121.0631514
node,2634805791,0,,,14.6590913,121.063232
node,2634805792,0,,,14.6594592,121.063136
node,2634805793,0,,,14.6594624,121.0632166
node,2634805794,0,,,14.6603859,121.0611488
node,2634805796,0,,,14.6604299,121.0614362
node,2634805798,0,,,14.6604986,121.0614363
node,2634805800,0,,,14.6604993,121.0611491
node,2634805802,0,,,14.6605001,121.0610212
node,2634805803,0,,,14.6608793,121.0626468
node,2634805805,0,,,14.6614216,121.0627192
node,2634805807,0,,,14.6615372,121.0627115
node,2634812345,0,,,14.6608345,121.0714139
node,2634812346,0,,,14.6608834,121.0715267
node,2634812347,0,,,14.6608982,121.068172
node,2634812348,0,,,14.6608995,121.0683115
node,2634812349,0,,,14.6609101,121.0692036
node,2634812350,0,,,14.6609158,121.0694175
node,2634812351,0,,,14.6609356,121.0697767
node,2634812352,0,,,14.6609358,121.071367
node,2634812353,0,,,14.6609359,121.0669318
node,2634812354,0,,,14.6609366,121.0670735
node,2634812355,0,,,14.660937,121.0699267
node,2634812356,0,,,14.6609403,121.0673472
node,2634812357,0,,,14.660941,121.0676245
node,2634812358,0,,,14.6609415,121.0672483
node,2634812359,0,,,14.6609447,121.0677546
node,2634812360,0,,,14.6609452,121.0701691
node,2634812361,0,,,14.6609455,121.0679866
node,2634812362,0,,,14.6609459,121.0703095
node,2634812363,0,,,14.6609469,121.0681114
node,2634812364,0,,,14.6609475,121.0677909
node,2634812365,0,,,14.6609615,121.0681713
node,2634812366,0,,,14.6609628,121.0683108
node,2634812367,0,,,14.6609516,121.0679225
node,2634812368,0,,,14.6609847,121.0714798
node,2634812369,0,,,14.6610002,121.0708393
node,2634812370,0,,,14.6610584,121.0673487
node,2634812371,0,,,14.6610596,121.0672499
node,2634812372,0,,,14.6610596,121.0697755
node,2634812373,0,,,14.66106,121.0669311
node,2634812374,0,,,14.6610606,121.0670729
node,2634812375,0,,,14.661061,121.0699255
node,2634812376,0,,,14.661061,121.0700496
node,2634812377,0,,,14.6610611,121.0676208
node,2634812378,0,,,14.6610613,121.0701684
node,2634812379,0,,,14.661062,121.0703089
node,2634812380,0,,,14.6610636,121.0679853
node,2634812381,0,,,14.6610648,121.067751
node,2634812382,0,,,14.6610649,121.06811
node,2634812383,0,,,14.6610655,121.067787
node,2634812384,0,,,14.6610696,121.0679186
node,2634812385,0,,,14.6610753,121.0691989
node,2634812386,0,,,14.661081,121.0694128
node,2634812387,0,,,14.6610891,121.0709794
node,2634812388,0,,,14.6611362,121.070747
node,2634812389,0,,,14.6611733,121.0709222
node,2634812390,0,,,14.6611755,121.070247
node,2634812391,0,,,14.6611903,121.0709489
node,2634812392,0,,,14.6611982,121.0701523
node,2634812393,0,,,14.6612224,121.0699497
node,2634812394,0,,,14.6612326,121.0702117
node,2634812395,0,,,14.6612421,121.0709138
node,2634812396,0,,,14.6612465,121.0720476
node,2634812397,0,,,14.6612834,121.0698989
node,2634812398,0,,,14.6612879,121.0721673
node,2634812399,0,,,14.6613024,121.0700878
node,2634812400,0,,,14.6613086,121.0691656
node,2634812401,0,,,14.6613158,121.0693749
node,2634812402,0,,,14.6613637,121.0700401
node,2634812403,0,,,14.6613688,121.0720025
node,2634812404,0,,,14.6613912,121.0698334
node,2634812405,0,,,14.6614102,121.0721221
node,2634812406,0,,,14.6614267,121.0716014
node,2634812407,0,,,14.6614715,121.0699746
node,2634812408,0,,,14.6614717,121.0691596
node,2634812409,0,,,14.661479,121.0693688
node,2634812410,0,,,14.6615063,121.0714818
node,2634812411,0,,,14.6615243,121.0687451
node,2634812412,0,,,14.6615275,121.068921
node,2634812413,0,,,14.6615285,121.069153
node,2634812414,0,,,14.6615341,121.0693477
node,2634812415,0,,,14.6615411,121.0691187
node,2634812416,0,,,14.661542,121.0689799
node,2634812417,0,,,14.661558,121.0719545
node,2634812418,0,,,14.6615642,121.0716991
node,2634812419,0,,,14.6616382,121.0718605
node,2634812420,0,,,14.6616437,121.0715795
node,2634812421,0,,,14.6616814,121.0720668
node,2634812422,0,,,14.6616934,121.0711089
node,2634812423,0,,,14.661701,121.0687417
node,2634812424,0,,,14.6617042,121.0689176
node,2634812425,0,,,14.6617128,121.0691198
node,2634812426,0,,,14.6617136,121.068981
node,2634812427,0,,,14.6617206,121.0691549
node,2634812428,0,,,14.6617244,121.0693439
node,2634812429,0,,,14.6617419,121.0679324
node,2634812430,0,,,14.6617516,121.0713054
node,2634812431,0,,,14.6617601,121.0678057
node,2634812432,0,,,14.6617615,121.0719728
node,2634812434,0,,,14.6618587,121.0710566
node,2634812436,0,,,14.6618921,121.0716324
node,2634812437,0,,,14.6618916,121.0717742
node,2634812438,0,,,14.661882,121.0702893
node,2634812440,0,,,14.6618897,121.0701007
node,2634812442,0,,,14.661896,121.0685285
node,2634812443,0,,,14.6619043,121.0679572
node,2634812444,0,,,14.6619091,121.0683858
node,2634812445,0,,,14.6619169,121.0712531
node,2634812446,0,,,14.6619224,121.0678306
node,2634812451,0,,,14.6620179,121.0678579
node,2634812453,0,,,14.6620034,121.0708555
node,2634812455,0,,,14.6620194,121.0716328
node,2634812456,0,,,14.6620378,121.0679787
node,2634812457,0,,,14.6620189,121.0717746
node,2634812458,0,,,14.6620272,121.0702957
node,2634812459,0,,,14.6620276,121.0685415
node,2634812461,0,,,14.6620349,121.070107
node,2634812463,0,,,14.6620518,121.0680114
node,2634812464,0,,,14.6620408,121.0683987
node,2634812465,0,,,14.6620654,121.0681444
node,2634812466,0,,,14.6620657,121.0710039
node,2634812467,0,,,14.6620718,121.0702928
node,2634812468,0,,,14.6620832,121.071052
node,2634812470,0,,,14.6621273,121.0699136
node,2634812471,0,,,14.6621286,121.069784
node,2634812473,0,,,14.6621403,121.0707942
node,2634812474,0,,,14.6621417,121.0712026
node,2634812477,0,,,14.6621872,121.067828
node,2634812478,0,,,14.6621812,121.0701189
node,2634812479,0,,,14.6622071,121.0679489
node,2634812480,0,,,14.6622033,121.0679948
node,2634812481,0,,,14.6621917,121.0703734
node,2634812482,0,,,14.6622025,121.0709426
node,2634812483,0,,,14.662217,121.0681278
node,2634812484,0,,,14.6622151,121.0709972
node,2634812485,0,,,14.6622618,121.069915
node,2634812486,0,,,14.6622631,121.0697854
node,2634812487,0,,,14.6622736,121.0711478
node,2634812488,0,,,14.6622867,121.0703253
node,2634812489,0,,,14.6623007,121.0697119
node,2634812490,0,,,14.6623012,121.0701996
node,2634812493,0,,,14.6623373,121.069918
node,2634812494,0,,,14.6623414,121.0710505
node,2634812495,0,,,14.6623499,121.071189
node,2634812496,0,,,14.6623716,121.0701983
node,2634812499,0,,,14.6624096,121.0704732
node,2634812500,0,,,14.6624244,121.0704236
node,2634812501,0,,,14.6624485,121.0686558
node,2634812502,0,,,14.6624502,121.0696835
node,2634812503,0,,,14.6624661,121.0687923
node,2634812504,0,,,14.6624662,121.0707549
node,2634812505,0,,,14.6624732,121.0706366
node,2634812507,0,,,14.6624867,121.0698897
node,2634812508,0,,,14.6624898,121.0709361
node,2634812510,0,,,14.6625074,121.0710396
node,2634812511,0,,,14.6625093,121.0702967
node,2634812512,0,,,14.662516,121.0711781
node,2634812515,0,,,14.662545,121.0704169
node,2634812516,0,,,14.6625678,121.0692722
node,2634812517,0,,,14.662551,121.0709737
node,2634812518,0,,,14.6625726,121.0712142
node,2634812519,0,,,14.662594,121.0694355
node,2634812520,0,,,14.6626086,121.0705802
node,2634812521,0,,,14.6626191,121.0686323
node,2634812522,0,,,14.6626366,121.0687689
node,2634812523,0,,,14.6626537,121.0707288
node,2634812524,0,,,14.6626773,121.07091
node,2634812525,0,,,14.6627119,121.0692475
node,2634812526,0,,,14.6626948,121.0709599
node,2634812527,0,,,14.6627165,121.0712004
node,2634812528,0,,,14.6627381,121.0694107
node,2634818335,0,,,14.6590522,121.0672599
node,2634818336,0,,,14.6590536,121.0674527
node,2634818337,0,,,14.6591768,121.067259
node,2634818338,0,,,14.6591782,121.0674517
node,2634818339,0,,,14.6595322,121.0675206
node,2634818340,0,,,14.6595329,121.0674451
node,2634818342,0,,,14.6595346,121.0673434
node,2634818343,0,,,14.6596074,121.0675213
node,2634818344,0,,,14.6596081,121.0674458
node,2634818345,0,,,14.6596084,121.0673439
node,2634818347,0,,,14.6596083,121.068963
node,2634818348,0,,,14.6596118,121.0691098
node,2634818349,0,,,14.6596349,121.0693593
node,2634818350,0,,,14.6596365,121.0694256
node,2634818352,0,,,14.659704,121.0693575
node,2634818353,0,,,14.6597056,121.0694238
node,2634818354,0,,,14.6597114,121.0692851
node,2634818355,0,,,14.6597379,121.0692844
node,2634818357,0,,,14.6598707,121.0736371
node,2634818358,0,,,14.6598733,121.0739243
node,2634818359,0,,,14.6600844,121.073635
node,2634818361,0,,,14.660087,121.0739222
node,2634818362,0,,,14.6602901,121.0699474
node,2634818363,0,,,14.6602925,121.0698452
node,2634818364,0,,,14.660306,121.070575
node,2634818366,0,,,14.660307,121.0701315
node,2634818367,0,,,14.6603073,121.07021
node,2634818369,0,,,14.6603119,121.0707046
node,2634818371,0,,,14.6603301,121.0695607
node,2634818372,0,,,14.6603311,121.0702099
node,2634818375,0,,,14.6603329,121.0697344
node,2634818376,0,,,14.6603367,121.0686562
node,2634818377,0,,,14.6603375,121.0687815
node,2634818378,0,,,14.6603679,121.0692403
node,2634818380,0,,,14.6603718,121.0693738
node,2634818381,0,,,14.6604074,121.0712398
node,2634818382,0,,,14.6604332,121.069951
node,2634818384,0,,,14.6604356,121.0698488
node,2634818385,0,,,14.6604468,121.070131
node,2634818386,0,,,14.6604468,121.0705681
node,2634818387,0,,,14.6604471,121.0702095
node,2634818389,0,,,14.6604528,121.0706977
node,2634818390,0,,,14.6604613,121.0729394
node,2634818391,0,,,14.6604728,121.0728051
node,2634818392,0,,,14.6604762,121.071364
node,2634818394,0,,,14.6604799,121.0730865
node,2634818395,0,,,14.6604813,121.073231
node,2634818396,0,,,14.6604821,121.0686553
node,2634818398,0,,,14.6604829,121.0687805
node,2634818399,0,,,14.6605069,121.0705876
node,2634818400,0,,,14.660509,121.0707066
node,2634818401,0,,,14.6605204,121.0692355
node,2634818403,0,,,14.6605243,121.069369
node,2634818408,0,,,14.660553,121.0711537
node,2634818409,0,,,14.6605656,121.0695567
node,2634818410,0,,,14.6605684,121.0697304
node,2634818412,0,,,14.6606215,121.071103
node,2634818413,0,,,14.6606218,121.0712779
node,2634818414,0,,,14.6606286,121.0688308
node,2634818416,0,,,14.6606342,121.0705853
node,2634818417,0,,,14.6606347,121.0696413
node,2634818418,0,,,14.6606347,121.0700394
node,2634818419,0,,,14.6606348,121.07024
node,2634818421,0,,,14.6606351,121.0701961
node,2634818422,0,,,14.6606362,121.0707043
node,2634818423,0,,,14.6606368,121.0703684
node,2634818425,0,,,14.6606376,121.0686849
node,2634818426,0,,,14.6606381,121.0729555
node,2634818427,0,,,14.6606401,121.0698511
node,2634818428,0,,,14.6606403,121.0698024
node,2634818430,0,,,14.6606441,121.069988
node,2634818431,0,,,14.6606458,121.0670909
node,2634818432,0,,,14.6606482,121.0669873
node,2634818433,0,,,14.6606495,121.0728212
node,2634818435,0,,,14.6606742,121.0707096
node,2634818436,0,,,14.6606758,121.0730845
node,2634818437,0,,,14.6606761,121.0705766
node,2634818438,0,,,14.6606771,121.073229
node,2634818440,0,,,14.6607072,121.0721429
node,2634818443,0,,,14.6607118,121.0712284
node,2634818444,0,,,14.6607515,121.071003
node,2634818445,0,,,14.6607579,121.070238
node,2634818447,0,,,14.6607599,121.0703664
node,2634818448,0,,,14.6607624,121.0670938
node,2634818449,0,,,14.6607648,121.0669901
node,2634818450,0,,,14.6607648,121.0698471
node,2634818452,0,,,14.660768,121.0697098
node,2634818453,0,,,14.6607689,121.069984
node,2634818454,0,,,14.6607711,121.0697975
node,2634818455,0,,,14.6607712,121.070039
node,2634818457,0,,,14.6607716,121.0701958
node,2634818458,0,,,14.6607743,121.0722321
node,2634818459,0,,,14.6607775,121.0688406
node,2634818461,0,,,14.6607865,121.0686946
node,2634818462,0,,,14.6607905,121.0696355
node,2634818463,0,,,14.6607931,121.0697088
node,2634818464,0,,,14.6607982,121.0720698
node,2634818465,0,,,14.660806,121.0709552
node,2634818467,0,,,14.6608093,121.0707117
node,2634818468,0,,,14.6608113,121.0705787
node,2634818469,0,,,14.6608418,121.0711284
node,2634818470,0,,,14.660853,121.072016
node,2634818472,0,,,14.6608653,121.072159
node,2634818473,0,,,14.6608708,121.0710911
node,2634818474,0,,,14.6609194,121.0721157
node,2634818477,0,,,14.660917,121.070568
node,2634818478,0,,,14.6609259,121.0689175
node,2634818479,0,,,14.6609284,121.0690464
node,2634818481,0,,,14.6609357,121.0708891
node,2634818483,0,,,14.6609489,121.0697012
node,2634818485,0,,,14.6609511,121.0719463
node,2634818486,0,,,14.6609887,121.069622
node,2634818487,0,,,14.6610005,121.0710251
node,2634818488,0,,,14.6610175,121.0720459
node,2634818489,0,,,14.6610288,121.0705499
node,2634818490,0,,,14.6610462,121.0706648
node,2634818491,0,,,14.6610611,121.0689147
node,2634818492,0,,,14.6610636,121.0690435
node,2634818493,0,,,14.6610997,121.0697821
node,2634818494,0,,,14.6611153,121.0705409
node,2634818496,0,,,14.6611395,121.0697029
node,2634818497,0,,,14.6612348,121.0707424
node,2634818503,0,,,14.6613332,121.0704028
node,2634818507,0,,,14.6614468,121.067329
node,2634818510,0,,,14.6614584,121.0671931
node,2634818511,0,,,14.6614528,121.0706042
node,2634818512,0,,,14.6614737,121.0671127
node,2634818514,0,,,14.6614803,121.0670201
node,2634818520,0,,,14.6615432,121.0698926
node,2634818521,0,,,14.6615458,121.069772
node,2634818523,0,,,14.661564,121.0673397
node,2634818524,0,,,14.6615756,121.0672038
node,2634818525,0,,,14.6615791,121.0671207
node,2634818527,0,,,14.6615878,121.0671213
node,2634818528,0,,,14.6615944,121.0670287
node,2634818530,0,,,14.6617173,121.0677615
node,2634818532,0,,,14.6616962,121.069896
node,2634818533,0,,,14.6616988,121.0697754
node,2634818534,0,,,14.6617365,121.0676248
node,2634818538,0,,,14.661763,121.0671633
node,2634818540,0,,,14.6617742,121.0670348
node,2634818541,0,,,14.6618627,121.0677833
node,2634818543,0,,,14.6618818,121.0676466
node,2634818548,0,,,14.661917,121.0671776
node,2634818550,0,,,14.6619282,121.0670491
node,2634818551,0,,,14.6619464,121.0704779
node,2634818552,0,,,14.6619479,121.0703783
node,2634818554,0,,,14.6619761,121.0672732
node,2634818555,0,,,14.661995,121.0674064
node,2634818559,0,,,14.6620671,121.0704798
node,2634818560,0,,,14.6620685,121.0703802
node,2634818562,0,,,14.6621038,121.0672538
node,2634818563,0,,,14.6621079,121.0684094
node,2634818564,0,,,14.6621226,121.0673871
node,2634818566,0,,,14.6621234,121.0685535
node,2634818567,0,,,14.6622076,121.068398
node,2634818568,0,,,14.6622231,121.0685421
node,2634819468,0,,,14.6606208,121.0690257
node,2634819469,0,,,14.660625,121.0688778
node,2634819471,0,,,14.6607725,121.0690302
node,2634819472,0,,,14.6607767,121.0688824
node,2634827806,0,,,14.6602197,121.0718555
node,2634827807,0,,,14.6602217,121.0719701
node,2634827808,0,,,14.6602902,121.0717357
node,2634827809,0,,,14.6602923,121.0718542
node,2634827810,0,,,14.6603536,121.0720836
node,2634827811,0,,,14.6604304,121.071733
node,2634827812,0,,,14.6604346,121.071966
node,2634827813,0,,,14.6604423,121.0721657
node,2634827814,0,,,14.6604437,121.0719797
node,2634827815,0,,,14.6604564,121.0716533
node,2634827816,0,,,14.6604947,121.0719204
node,2634827817,0,,,14.6605144,121.0717545
node,2634827818,0,,,14.6605324,121.0720618
node,2634827819,0,,,14.660539,121.0722705
node,2634827820,0,,,14.6605758,121.07203
node,2634827822,0,,,14.6605964,121.07184
node,2634827824,0,,,14.6606044,121.0715626
node,2634827826,0,,,14.6606246,121.0721621
node,2634827828,0,,,14.6606486,121.0718052
node,2634827830,0,,,14.6606501,121.0723643
node,2634827832,0,,,14.6606624,121.0716639
node,2634827834,0,,,14.6606775,121.0719495
node,2634827837,0,,,14.6606916,121.0715353
node,2634827839,0,,,14.6607124,121.071923
node,2634827841,0,,,14.6607357,121.0722559
node,2634827843,0,,,14.6607421,121.0723846
node,2634827845,0,,,14.6607647,121.071628
node,2634827847,0,,,14.6607659,121.0717374
node,2634827849,0,,,14.6607946,121.0714486
node,2634827851,0,,,14.6608076,121.0724862
node,2634827853,0,,,14.6608262,121.0723303
node,2634827855,0,,,14.6608297,121.0718552
node,2634827858,0,,,14.660854,121.0718378
node,2634827860,0,,,14.6608676,121.0715412
node,2634827862,0,,,14.6608882,121.0724296
node,2634827864,0,,,14.6608886,121.0716293
node,2634827866,0,,,14.660972,121.0722332
node,2634827868,0,,,14.6609736,121.0717355
node,2634827870,0,,,14.6610081,121.0719019
node,2634827872,1,['amenity'],['parking'],14.6610088,121.0733117
node,2634827875,0,,,14.661034,121.0723325
node,2634827877,0,,,14.6610833,121.0720192
node,2634827883,0,,,14.6611186,121.0724434
node,2634827886,0,,,14.6611207,121.0726303
node,2634827888,0,,,14.6611176,121.0718269
node,2634827890,0,,,14.6611977,121.0724425
node,2634827892,0,,,14.6611998,121.0726294
node,2634827895,0,,,14.6611928,121.0719442
node,2634827897,0,,,14.6612314,121.0718001
node,2634827899,0,,,14.6612954,121.0732322
node,2634827901,0,,,14.6612974,121.0734177
node,2634827903,0,,,14.661334,121.0729367
node,2634827905,0,,,14.6612778,121.0734674
node,2634827907,0,,,14.6613363,121.073148
node,2634827908,0,,,14.6613899,121.072936
node,2634827909,0,,,14.6613922,121.0731473
node,2634827910,0,,,14.6614965,121.0696891
node,2634827911,0,,,14.6615031,121.0695473
node,2634827912,0,,,14.6615253,121.0694758
node,2634827914,0,,,14.6615286,121.0693723
node,2634827916,0,,,14.6615638,121.0732654
node,2634827918,0,,,14.6616425,121.0731399
node,2634827920,0,,,14.6616591,121.0730612
node,2634827922,0,,,14.661674,121.0694065
node,2634827924,0,,,14.661675,121.0693774
node,2634827926,0,,,14.6616783,121.0733422
node,2634827928,0,,,14.6616878,121.0696986
node,2634827931,0,,,14.6616944,121.0695569
node,2634827933,0,,,14.6617132,121.0729187
node,2634827935,0,,,14.6617199,121.0728181
node,2634827937,0,,,14.6617254,121.0694827
node,2634827944,0,,,14.6617278,121.0694084
node,2634827946,0,,,14.6617446,121.0726604
node,2634827948,0,,,14.6617563,121.0725825
node,2634827950,0,,,14.661757,121.0732167
node,2634827952,0,,,14.6617654,121.0724418
node,2634827954,0,,,14.66181,121.0731224
node,2634827957,0,,,14.6618641,121.0729799
node,2634827959,0,,,14.6618966,121.0728476
node,2634827961,0,,,14.6619182,121.0725938
node,2634827963,0,,,14.6619212,121.0726899
node,2634827964,0,,,14.6619273,121.0724531
node,2634827966,0,,,14.6619687,121.0721768
node,2634827968,0,,,14.6619935,121.072276
node,2634827971,0,,,14.6621433,121.0721301
node,2634827973,0,,,14.6621681,121.0722294
node,2634827975,0,,,14.6622613,121.07303
node,2634827977,0,,,14.6622953,121.0731297
node,2634827979,0,,,14.6623186,121.072438
node,2634827981,0,,,14.6623747,121.0729886
node,2634827983,0,,,14.662401,121.0723296
node,2634827985,0,,,14.6624088,121.0730883
node,2634827987,0,,,14.6624394,121.072536
node,2634827989,0,,,14.662457,121.0724156
node,2634827991,0,,,14.662476,121.0723905
node,2634827993,0,,,14.6625027,121.0724527
node,2634834893,0,,,14.6582294,121.0715473
node,2634834895,0,,,14.6582427,121.0707206
node,2634834897,0,,,14.6598846,121.073428
node,2634834898,0,,,14.6598867,121.0736181
node,2634834899,0,,,14.6599156,121.0740498
node,2634834900,0,,,14.6599166,121.0741537
node,2634834901,0,,,14.659978,121.0734882
node,2634834902,0,,,14.6599794,121.073617
node,2634834903,0,,,14.6599972,121.074049
node,2634834904,0,,,14.6599968,121.0734267
node,2634834905,0,,,14.6599975,121.0734879
node,2634834906,0,,,14.6599982,121.0741529
node,2634838241,0,,,14.6577668,121.0701052
node,2634838242,0,,,14.6578261,121.0713432
node,2634838244,0,,,14.6578297,121.0708536
node,2634838245,0,,,14.6578549,121.0699804
node,2634838246,0,,,14.6578553,121.0697037
node,2634838247,0,,,14.6579357,121.071344
node,2634838248,0,,,14.6579364,121.0712502
node,2634838249,0,,,14.657937,121.071344
node,2634838250,0,,,14.6579377,121.0712502
node,2634838251,0,,,14.6579388,121.0711418
node,2634838252,0,,,14.6579393,121.0708544
node,2634838253,0,,,14.6579395,121.0710406
node,2634838254,0,,,14.6579418,121.070951
node,2634838255,0,,,14.6579425,121.0708539
node,2634838256,0,,,14.6579915,121.0712507
node,2634838257,0,,,14.6579923,121.0711422
node,2634838258,0,,,14.657993,121.071041
node,2634838259,0,,,14.6579937,121.0709514
node,2634838260,0,,,14.6580959,121.0712479
node,2634838261,0,,,14.6580967,121.0711384
node,2634838262,0,,,14.6580974,121.071043
node,2634838263,0,,,14.6580981,121.0709533
node,2634838264,0,,,14.6581277,121.0713455
node,2634838265,0,,,14.6581284,121.0712482
node,2634838266,0,,,14.6581288,121.0711387
node,2634838267,0,,,14.6581295,121.0710432
node,2634838268,0,,,14.6581305,121.0713456
node,2634838269,0,,,14.6581312,121.0709536
node,2634838270,0,,,14.6581312,121.0712482
node,2634838271,0,,,14.658132,121.0708554
node,2634838272,0,,,14.6581341,121.0708578
node,2634838273,0,,,14.6582183,121.0713462
node,2634838274,0,,,14.6582219,121.0708585
node,2634838275,0,,,14.6582432,121.0715679
node,2634838276,0,,,14.6582655,121.0706584
node,2634840846,0,,,14.6562521,121.0673056
node,2634840847,0,,,14.6562535,121.0674598
node,2634840848,0,,,14.6562563,121.0678985
node,2634840849,0,,,14.6562602,121.0680792
node,2634840850,0,,,14.6562519,121.0674981
node,2634840851,0,,,14.6562445,121.0677068
node,2634840852,0,,,14.6562577,121.0680528
node,2634840853,0,,,14.6562616,121.0682334
node,2634840854,0,,,14.6562633,121.0682543
node,2634840855,0,,,14.6562535,121.0676692
node,2634840856,0,,,14.6562461,121.0678763
node,2634840857,0,,,14.6562648,121.0684085
node,2634840858,0,,,14.6565578,121.0673025
node,2634840859,0,,,14.6565593,121.0674567
node,2634840860,0,,,14.656562,121.0678955
node,2634840861,0,,,14.6565659,121.0680761
node,2634840862,0,,,14.6565577,121.067495
node,2634840863,0,,,14.6565503,121.0677037
node,2634840864,0,,,14.6565635,121.0680497
node,2634840865,0,,,14.6565674,121.0682304
node,2634840866,0,,,14.6565691,121.0682512
node,2634840867,0,,,14.6565518,121.0678733
node,2634840868,0,,,14.6565593,121.0676662
node,2634840869,0,,,14.6565705,121.0684054
node,2634840870,0,,,14.658231,121.0710451
node,2634840871,0,,,14.6582626,121.0709487
node,2634840872,0,,,14.6583133,121.0710739
node,2634840873,0,,,14.6583449,121.0709776
node,2634840874,0,,,14.6584469,121.067276
node,2634840875,0,,,14.6584472,121.0671887
node,2634840876,0,,,14.6586853,121.0672767
node,2634840877,0,,,14.6586856,121.0671895
node,2634840878,0,,,14.6588442,121.0674048
node,2634840879,0,,,14.6588442,121.0675241
node,2634840880,0,,,14.6589253,121.0674048
node,2634840881,0,,,14.6589253,121.0675241
node,2634843226,0,,,14.6530229,121.07103
node,2634843227,0,,,14.6530215,121.0712845
node,2634843228,0,,,14.6530921,121.0710009
node,2634843230,0,,,14.6530921,121.0710182
node,2634843231,0,,,14.6531294,121.0710307
node,2634843232,0,,,14.6531293,121.071044
node,2634843234,0,,,14.6531321,121.0711501
node,2634843235,0,,,14.6531325,121.0712855
node,2634843236,0,,,14.6531691,121.0710436
node,2634843237,0,,,14.6531681,121.0711503
node,2634843239,0,,,14.6531821,121.0710009
node,2634843240,0,,,14.6531821,121.0710182
node,2634843241,0,,,14.6533649,121.0715063
node,2634843242,0,,,14.6535221,121.0715044
node,2634844007,0,,,14.6532158,121.070095
node,2634844008,0,,,14.6532167,121.0701842
node,2634844009,0,,,14.653426,121.0700946
node,2634844010,0,,,14.6534256,121.0701839
node,2634847128,0,,,14.6466887,121.0625531
node,2634847129,0,,,14.6467026,121.062674
node,2634847130,0,,,14.646755,121.0625449
node,2634847131,0,,,14.6467689,121.0626658
node,2634847132,0,,,14.646788,121.0628042
node,2634847133,0,,,14.646837,121.0629664
node,2634847134,0,,,14.6469197,121.0627617
node,2634847135,0,,,14.6469686,121.0629239
node,2634847136,0,,,14.6483397,121.0610181
node,2634847137,0,,,14.6483407,121.0612614
node,2634847138,0,,,14.6485068,121.0610173
node,2634847139,0,,,14.6485075,121.0611685
node,2634847140,0,,,14.6486063,121.061168
node,2634847141,0,,,14.6486067,121.0612602
node,2634850964,0,,,14.6481313,121.071473
node,2634850965,0,,,14.6483198,121.0713463
node,2634850966,0,,,14.6483597,121.0718726
node,2634850967,0,,,14.6483883,121.0717785
node,2634850968,0,,,14.6483953,121.0714692
node,2634850969,0,,,14.6484213,121.0718321
node,2634850970,0,,,14.6484138,121.0714664
node,2634850971,0,,,14.6484594,121.0715653
node,2634850972,0,,,14.6484756,121.0715641
node,2634850973,0,,,14.6485323,121.0716839
node,2634854360,0,,,14.6571983,121.0701793
node,2634854362,0,,,14.657199,121.0698413
node,2634854364,0,,,14.657283,121.0701794
node,2634854367,0,,,14.6572836,121.0699158
node,2634854369,0,,,14.6573697,121.0695471
node,2634854371,0,,,14.6574053,121.069547
node,2634854373,0,,,14.6574299,121.0699162
node,2634854374,0,,,14.65743,121.0698418
node,2634855096,0,,,14.6569009,121.0696534
node,2634855097,0,,,14.6569252,121.0696532
node,2634855098,0,,,14.6569917,121.0697167
node,2634855099,0,,,14.6569919,121.0697545
node,2634855100,0,,,14.657201,121.0694193
node,2634855101,0,,,14.6572486,121.0694193
node,2634863103,0,,,14.6565957,121.0687228
node,2634863104,0,,,14.656596,121.0687355
node,2634863105,0,,,14.6567224,121.0688687
node,2634863107,0,,,14.6590424,121.0695192
node,2634863109,0,,,14.6590436,121.0696943
node,2634863111,0,,,14.6591367,121.0695185
node,2634863113,0,,,14.6591379,121.0696935
node,2634863114,0,,,14.659883,121.0712117
node,2634863117,0,,,14.6599388,121.070376
node,2634863119,0,,,14.6599389,121.0703859
node,2634863121,0,,,14.6615784,121.0701111
node,2634863123,0,,,14.6615902,121.0702846
node,2634863125,0,,,14.6617106,121.0701015
node,2634863127,0,,,14.6617224,121.070275
node,2634863129,0,,,14.6629275,121.0700903
node,2634863131,0,,,14.6629422,121.0702065
node,2634863132,0,,,14.6631628,121.0700585
node,2634863134,0,,,14.6631775,121.0701747
node,2634864032,0,,,14.6628319,121.0694703
node,2634864052,0,,,14.6638346,121.0689928
node,2634865000,0,,,14.6628264,121.070756
node,2634865001,0,,,14.6628364,121.0708611
node,2634865002,0,,,14.6628467,121.0711174
node,2634865003,0,,,14.6628475,121.0709127
node,2634865004,0,,,14.6628626,121.0710357
node,2634865005,0,,,14.6628687,121.0712775
node,2634865006,0,,,14.6629294,121.0707455
node,2634865007,0,,,14.6629394,121.0708506
node,2634865008,0,,,14.6629554,121.0708986
node,2634865009,0,,,14.6629704,121.0710216
