type,id,ntags,tagkey,tagvalue
way,258070799,0,,
way,258071089,1,building,yes
way,258071090,1,building,yes
way,258071091,1,building,yes
way,258071092,2,leisure,pitch
way,258071092,2,sport,tennis
way,258071093,2,leisure,pitch
way,258071093,2,sport,tennis
way,258071094,2,leisure,pitch
way,258071094,2,sport,tennis
way,258071095,2,leisure,pitch
way,258071095,2,sport,tennis
way,258071096,2,leisure,pitch
way,258071096,2,sport,tennis
way,258071097,2,leisure,pitch
way,258071097,2,sport,tennis
way,258071367,2,building,yes
way,258071367,2,name,Solidor Hall
way,258071453,2,leisure,garden
way,258071453,2,name,Rizal Garden
way,258071729,1,building,yes
way,258071731,1,building,yes
way,258071735,1,building,yes
way,258072139,1,building,yes
way,258072256,2,building,yes
way,258072256,2,building:levels,2
way,258072761,2,addr:housenumber,42
way,258072761,2,building,residential
way,258072765,1,building,yes
way,258072766,1,building,yes
way,258073239,1,building,yes
way,258073241,1,building,yes
way,258073242,1,building,yes
way,258073487,1,building,yes
way,258073490,1,building,yes
way,258074039,4,building,yes
way,258074039,4,building:levels,2
way,258074039,4,height,8
way,258074039,4,name,Abelardo Hall Auditorium
way,258074798,1,building,yes
way,258074799,1,building,yes
way,258076816,3,building,yes
way,258076816,3,building:levels,1
way,258076816,3,name,Nat's Carinderia
way,258077758,1,building,yes
way,258084206,1,building,yes
way,258084272,1,building,yes
way,258087792,1,building,yes
way,258088707,5,addr:city,Quezon City
way,258088707,5,addr:housenumber,27
way,258088707,5,addr:postcode,1101
way,258088707,5,addr:street,Marilag
way,258088707,5,building,yes
way,258088708,1,building,yes
way,258088709,5,addr:city,Quezon City
way,258088709,5,addr:housenumber,31
way,258088709,5,addr:postcode,1101
way,258088709,5,addr:street,Marilag
way,258088709,5,building,yes
way,258088710,1,building,yes
way,258088712,5,addr:city,Quezon City
way,258088712,5,addr:housenumber,29
way,258088712,5,addr:postcode,1101
way,258088712,5,addr:street,Marilag
way,258088712,5,building,yes
way,258090304,1,building,yes
way,258090305,1,building,yes
way,258090306,1,building,yes
way,259008197,1,building,yes
way,259008198,1,building,yes
way,259008201,1,building,yes
way,259008202,1,building,yes
way,259008205,1,building,yes
way,259008212,1,building,yes
way,259008215,1,building,yes
way,259008217,1,building,yes
way,259008218,1,building,yes
way,259008219,1,building,yes
way,259008221,1,building,yes
way,259008222,1,building,yes
way,259008223,1,building,yes
way,259008232,1,building,yes
way,259008235,1,building,yes
way,259008236,1,building,yes
way,259008239,1,building,yes
way,259008243,1,building,yes
way,259008245,1,building,yes
way,259008249,1,building,yes
way,259008250,1,building,yes
way,259008252,1,building,yes
way,259008253,1,building,yes
way,259008255,3,building,yes
way,259008255,3,name,Centro Maginhawa
way,259008255,3,note,"home of Oasis Acupuncture, Inc. (acupuncture, qi gong, yoga, organic food)"
way,259008259,1,building,yes
way,259008260,1,building,yes
way,259008262,1,building,yes
way,259008264,1,building,yes
way,259008452,1,building,yes
way,259008453,1,building,yes
way,259008455,1,building,yes
way,259008457,1,building,yes
way,259008458,1,building,yes
way,259008461,1,building,yes
way,259008466,1,building,yes
way,259008467,1,building,yes
way,259008472,1,building,yes
way,259008476,1,building,yes
way,259008477,1,building,yes
way,259008479,1,building,yes
way,259008481,1,building,yes
way,259008482,1,building,yes
way,259008591,1,building,yes
way,259008592,1,building,yes
way,259008597,1,building,yes
way,259008600,1,building,yes
way,259008602,1,building,yes
way,259503301,1,building,yes
way,259503302,1,building,yes
way,260583152,5,addr:city,Quezon City
way,260583152,5,addr:housenumber,88
way,260583152,5,addr:postcode,1101
way,260583152,5,addr:street,Maginhawa
way,260583152,5,building,yes
way,260876205,5,addr:city,Quezon City
way,260876205,5,addr:housenumber,33A
way,260876205,5,addr:postcode,1101
way,260876205,5,addr:street,Marilag
way,260876205,5,building,yes
way,261650129,1,highway,footway
way,261650130,2,access,private
way,261650130,2,highway,footway
way,261650131,2,access,private
way,261650131,2,highway,footway
way,261650132,1,waterway,stream
way,261670156,1,building,yes
way,261670163,1,building,yes
way,268854475,1,highway,footway
way,272742337,4,building,mausoleum
way,272742337,4,historic,tomb
way,272742337,4,name,EGM Mausoleum
way,272742337,4,tomb,mausoleum
way,283541657,1,landuse,orchard
way,283542035,1,landuse,orchard
way,285843111,2,building,yes
way,285843111,2,name,Visitor Center
way,285843168,4,amenity,parking
way,285843168,4,capacity,12
way,285843168,4,parking,surface
way,285843168,4,previously,node:1802320460
way,285843217,2,building,office
way,285843217,2,name,Postal Office
way,287477129,1,highway,footway
way,287477130,1,highway,footway
way,288592450,4,building,yes
way,288592450,4,leisure,pitch
way,288592450,4,name,Village B Basketball Court
way,288592450,4,sport,basketball
way,290911783,1,building,yes
way,290917838,1,building,yes
way,290917841,1,building,yes
way,290917842,1,building,yes
way,290917846,1,building,yes
way,290917850,1,building,yes
way,290917853,1,building,yes
way,290917859,1,building,yes
way,290917863,5,addr:city,Quezon City
way,290917863,5,addr:housenumber,89
way,290917863,5,addr:postcode,1101
way,290917863,5,addr:street,Maginhawa
way,290917863,5,building,yes
way,290917871,1,building,yes
way,290917872,1,building,yes
way,290917880,1,building,yes
way,290917882,1,building,yes
way,290917886,1,building,yes
way,290917888,1,building,yes
way,290917894,1,building,yes
way,290917896,1,building,yes
way,290917903,1,building,yes
way,290917906,1,building,yes
way,290917909,1,building,yes
way,290917919,1,building,yes
way,290917925,1,building,yes
way,290917938,1,building,yes
way,290917970,1,building,yes
way,290917982,1,building,yes
way,290917987,1,building,yes
way,290917988,1,building,yes
way,290917990,1,building,yes
way,290918005,1,building,yes
way,290918006,1,building,yes
way,290918009,1,building,yes
way,290918016,1,building,yes
way,290918021,1,building,yes
way,290918023,1,building,yes
way,290918027,1,building,yes
way,290918035,1,building,yes
way,290918036,1,building,yes
way,290918037,1,building,yes
way,290918038,1,building,yes
way,290918040,1,building,yes
way,290918043,1,building,yes
way,290918045,1,building,yes
way,290918052,1,building,yes
way,290918054,1,building,yes
way,291051869,2,building,yes
way,291051869,2,sport,basketball
way,291051870,1,highway,footway
way,291166602,1,building,yes
way,291275378,6,addr:city,Quezon City
way,291275378,6,addr:housenumber,55
way,291275378,6,addr:postcode,1101
way,291275378,6,addr:street,P. Valenzuela
way,291275378,6,building,residential
way,291275378,6,name,Balay Atleta
way,291275421,3,amenity,childcare
way,291275421,3,building,yes
way,291275421,3,name,Kalinga Daycare
way,291276370,3,building,yes
way,291276370,3,name,Book Shop and Damitan ni Antonia
way,291276370,3,shop,yes
way,291277096,1,shop,books
way,291277682,3,amenity,restaurant
way,291277682,3,building,yes
way,291277682,3,name,Iskorambol/Iskomai
way,291278295,1,highway,steps
way,291278296,1,highway,steps
way,291279177,3,amenity,parking
way,291279177,3,name,Parking Area
way,291279177,3,parking,surface
way,291279178,1,building,shed
way,291280383,1,highway,service
way,291281065,3,highway,tertiary_link
way,291281065,3,oneway,yes
way,291281065,3,parking:lane:both,no_parking
way,291281066,3,highway,tertiary_link
way,291281066,3,oneway,yes
way,291281066,3,parking:lane:both,no_parking
way,291282201,2,highway,service
way,291282201,2,service,driveway
way,300590561,2,building,yes
way,300590561,2,name,College of Science Administration Building
way,303448759,1,building,house
way,303448760,1,building,house
way,303448761,1,building,house
way,303448762,1,building,house
way,303448765,2,landuse,residential
way,303448765,2,name,Village C
way,303448766,1,landuse,residential
way,303448767,2,landuse,residential
way,303448767,2,name,CP Garcia Lower Area
way,303448768,1,landuse,residential
way,303448769,0,,
way,303448770,0,,
way,303448771,1,landuse,residential
way,303449335,1,landuse,residential
way,303451813,1,highway,footway
way,303451814,1,highway,footway
way,303451815,1,waterway,stream
way,306779564,1,building,yes
way,306779570,1,building,yes
way,306779584,1,building,yes
way,306779587,1,building,yes
way,306779591,1,building,yes
way,306779599,1,building,yes
way,306779603,1,building,yes
way,306779604,1,building,yes
way,306779616,1,building,yes
way,306779621,1,building,yes
way,306779627,1,building,yes
way,306779645,1,building,yes
way,306779647,1,building,yes
way,306779653,1,building,yes
way,306779657,1,building,yes
way,306779658,1,building,yes
way,306779659,1,building,yes
way,306779668,1,building,yes
way,306779670,1,building,yes
way,306779671,1,building,yes
way,306779681,1,building,yes
way,306779684,1,building,yes
way,306779689,1,building,yes
way,306779690,1,building,yes
way,306779692,1,building,yes
way,306779694,1,building,yes
way,306779698,1,building,yes
way,306779701,1,building,yes
way,306779705,1,building,yes
way,306779709,1,building,yes
way,306779714,1,building,yes
way,306779715,1,building,yes
way,306779724,1,building,yes
way,306779728,1,building,yes
way,306779729,1,building,yes
way,306779751,1,building,yes
way,306779758,1,building,yes
way,306779762,1,building,yes
way,306779809,1,building,yes
way,306779832,1,building,yes
way,306779863,1,building,yes
way,306780663,1,building,yes
way,306780671,1,building,yes
way,306780675,1,building,yes
way,306780698,1,building,yes
way,306780708,1,building,yes
way,306780719,1,building,yes
way,306780726,1,building,yes
way,306780737,1,building,yes
way,306780750,1,building,yes
way,306780756,1,building,yes
way,306780762,1,building,yes
way,306780766,1,building,yes
way,306780768,1,building,yes
way,306780771,1,building,yes
way,306780773,1,building,yes
way,306780774,1,building,yes
way,306780783,1,building,yes
way,306780787,1,building,yes
way,306780790,1,building,yes
way,306780791,1,building,yes
way,306780793,1,building,yes
way,306780794,1,building,yes
way,306780795,1,building,yes
way,306780805,1,building,yes
way,306780807,1,building,yes
way,306780809,1,building,yes
way,306780811,1,building,yes
way,306780820,1,building,yes
way,306780823,1,building,yes
way,306780838,1,building,yes
way,306780843,1,building,yes
way,306785966,1,building,yes
way,306785980,1,building,yes
way,306785986,1,building,yes
way,306786006,1,building,yes
way,306786012,1,building,yes
way,306786021,5,addr:city,Quezon City
way,306786021,5,addr:housenumber,66
way,306786021,5,addr:postcode,1101
way,306786021,5,addr:street,Maayusin
way,306786021,5,building,yes
way,306786024,1,building,yes
way,306786029,1,building,yes
way,306786033,1,building,yes
way,306786035,1,building,yes
way,306786036,1,building,yes
way,306786039,1,building,yes
way,306786043,1,building,yes
way,306786045,1,building,yes
way,306786046,1,building,yes
way,306786048,1,building,yes
way,306786049,1,building,yes
way,306786051,1,building,yes
way,306786053,1,building,yes
way,306786055,1,building,yes
way,306786057,1,building,yes
way,306786063,5,addr:city,Quezon City
way,306786063,5,addr:housenumber,68
way,306786063,5,addr:postcode,1101
way,306786063,5,addr:street,Maayusin
way,306786063,5,building,yes
way,306786067,1,building,yes
way,306786069,1,building,yes
way,306786075,1,building,yes
way,306786217,1,building,yes
way,306786222,1,building,yes
way,306786233,1,building,yes
way,306786241,1,building,yes
way,309053707,3,building,yes
way,309053707,3,building:levels,2
way,309053707,3,name,PAGASA Observatory
way,311488399,1,building,yes
way,324899990,9,addr:city,Quezon City
way,324899990,9,addr:postcode,1107
way,324899990,9,addr:street,Central Avenue
way,324899990,9,communication:radio,fm
way,324899990,9,communication:television,analogue;isdb-t
way,324899990,9,man_made,tower
way,324899990,9,name,INCTV - NET25 Transmitter
way,324899990,9,operator,Eagle Broadcasting Corporation
way,324899990,9,tower:type,communication
way,329615249,1,highway,footway
way,329615250,1,highway,footway
way,329615251,1,highway,footway
way,331674955,0,,
way,331675542,1,amenity,parking
way,334802697,1,highway,footway
way,334802698,1,highway,footway
way,338109918,2,landuse,commercial
way,338109918,2,name,Maginhawa StrEAT Food Park
way,338111565,4,building,yes
way,338111565,4,name,Ministop
way,338111565,4,opening_hours,24/7
way,338111565,4,shop,convenience
way,346771646,1,building,yes
way,346771667,1,building,yes
way,351547119,1,highway,footway
way,351572820,1,highway,footway
way,351572822,1,highway,footway
way,351573419,1,highway,path
way,352928129,1,highway,footway
way,362211583,7,bicycle,yes
way,362211583,7,foot,no
way,362211583,7,highway,service
way,362211583,7,junction,roundabout
way,362211583,7,oneway,yes
way,362211583,7,service,driveway
way,362211583,7,surface,concrete
way,362211587,2,highway,service
way,362211587,2,oneway,yes
way,362211590,2,highway,service
way,362211590,2,oneway,yes
way,362211591,5,bicycle,yes
way,362211591,5,foot,no
way,362211591,5,highway,service
way,362211591,5,oneway,yes
way,362211591,5,surface,concrete
way,362211592,2,highway,service
way,362211592,2,service,parking_aisle
way,367572883,7,addr:city,Quezon City
way,367572883,7,addr:postcode,1101
way,367572883,7,amenity,university
way,367572883,7,name,University of the Philippines Diliman
way,367572883,7,short_name,UP Diliman
way,367572883,7,wikidata,Q3176886
way,367572883,7,wikipedia,en:University of the Philippines Diliman
way,368456592,2,covered,yes
way,368456592,2,highway,footway
way,369204585,3,building,hotel
way,369204585,3,name,Microtel by Wyndham
way,369204585,3,tourism,hotel
way,370292331,6,addr:city,Quezon City
way,370292331,6,addr:postcode,1101
way,370292331,6,addr:street,Emilio Jacinto
way,370292331,6,amenity,college
way,370292331,6,name,Institute for Small-Scale Industries
way,370292331,6,wikipedia,en:University of the Philippines Institute for Small Scale Industries
way,370292332,7,addr:city,Quezon City
way,370292332,7,addr:postcode,1101
way,370292332,7,amenity,college
way,370292332,7,name,National College of Public Administration and Governance
way,370292332,7,old_name,UP College of Public Administration
way,370292332,7,previously,node:255061504
way,370292332,7,wikipedia,en:UP National College of Public Administration and Governance
way,370292333,3,addr:city,Quezon City
way,370292333,3,addr:street,Emilio Jacinto cor. Magsaysay Ave
way,370292333,3,building,yes
way,371289130,3,leisure,pitch
way,371289130,3,name,UP Track Oval
way,371289130,3,sport,soccer
way,371289131,1,highway,footway
way,371289132,3,amenity,restaurant
way,371289132,3,building,yes
way,371289132,3,name,Endless Summer Cafe
way,371289133,3,amenity,restaurant
way,371289133,3,building,yes
way,371289133,3,name,Ralzarap
way,371289134,1,highway,footway
way,371357222,2,landuse,residential
way,371357222,2,name,Acacia Residence
way,372827204,2,highway,unclassified
way,372827204,2,name,Emilio Jacinto Street
way,381301058,2,building:section,yes
way,381301058,2,name,Boys Wing
way,384973959,2,amenity,restaurant
way,384973959,2,building,yes
way,386283709,1,building,construction
way,386283710,1,highway,footway
way,386283711,1,barrier,wall
way,387573391,0,,
way,391116908,1,highway,service
way,391116909,1,highway,service
way,391116910,2,highway,service
way,391116910,2,service,parking_aisle
way,391116911,2,highway,service
way,391116911,2,service,parking_aisle
way,391116912,2,highway,service
way,391116912,2,source,DigiGlobe
way,391116913,1,highway,service
way,391116914,1,highway,service
way,391116915,2,highway,service
way,391116915,2,service,parking_aisle
way,391116917,2,highway,service
way,391116917,2,service,parking_aisle
way,393078054,5,addr:city,Quezon City
way,393078054,5,addr:street,A. Ma. Regidor
way,393078054,5,building,school
way,393078054,5,building:levels,4
way,393078054,5,name,UP Integrated School 7-12
way,393078056,2,building,school
way,393078056,2,building:levels,3
way,393080179,1,building,yes
way,393080237,1,building,yes
way,393227394,4,bicycle,designated
way,393227394,4,foot,designated
way,393227394,4,highway,path
way,393227394,4,segregated,no
way,394342908,1,highway,footway
way,394342910,1,highway,footway
way,394360014,1,barrier,wall
way,394515630,1,barrier,wall
way,394516728,1,highway,service
way,394517732,1,barrier,fence
way,394517733,1,barrier,fence
way,394517734,1,highway,footway
way,394517735,1,highway,footway
way,394517736,1,highway,footway
way,394517737,1,highway,footway
way,394517738,1,highway,footway
way,398689852,13,bus,no
way,398689852,13,foot,no
way,398689852,13,highway,trunk
way,398689852,13,lanes,5
way,398689852,13,maxspeed,60
way,398689852,13,maxspeed:bus,50
way,398689852,13,maxspeed:hgv,50
way,398689852,13,name,Commonwealth Avenue
way,398689852,13,old_name,Don Mariano Marcos Avenue
way,398689852,13,oneway,yes
way,398689852,13,ref,170
way,398689852,13,surface,concrete
way,398689852,13,wikipedia,"en:Commonwealth Avenue, Quezon City"
way,398689855,12,foot,no
way,398689855,12,highway,trunk
way,398689855,12,lanes,5
way,398689855,12,maxspeed,60
way,398689855,12,maxspeed:bus,50
way,398689855,12,maxspeed:hgv,50
way,398689855,12,name,Commonwealth Avenue
way,398689855,12,old_name,Don Mariano Marcos Avenue
way,398689855,12,oneway,yes
way,398689855,12,ref,170
way,398689855,12,surface,concrete
way,398689855,12,wikipedia,"en:Commonwealth Avenue, Quezon City"
way,398689856,11,bus,no
way,398689856,11,foot,no
way,398689856,11,highway,trunk
way,398689856,11,lanes,7
way,398689856,11,maxspeed,60
way,398689856,11,maxspeed:bus,50
way,398689856,11,maxspeed:hgv,50
way,398689856,11,name,Commonwealth Avenue
way,398689856,11,oneway,yes
way,398689856,11,ref,170
way,398689856,11,surface,concrete
way,398689857,12,foot,yes
way,398689857,12,highway,trunk
way,398689857,12,lanes,4
way,398689857,12,maxspeed,60
way,398689857,12,maxspeed:bus,50
way,398689857,12,maxspeed:hgv,50
way,398689857,12,name,Commonwealth Avenue
way,398689857,12,old_name,Don Mariano Marcos Avenue
way,398689857,12,oneway,yes
way,398689857,12,ref,170
way,398689857,12,surface,concrete
way,398689857,12,wikipedia,"en:Commonwealth Avenue, Quezon City"
way,400630914,1,building,yes
way,401558120,1,waterway,stream
way,401558121,1,waterway,ditch
way,403877541,1,landuse,residential
way,404175368,0,,
way,406445543,6,addr:city,Quezon City
way,406445543,6,addr:housenumber,9
way,406445543,6,addr:postcode,1101
way,406445543,6,addr:street,Mapayapa
way,406445543,6,building,house
way,406445543,6,building:levels,2
way,406768807,6,addr:city,Quezon City
way,406768807,6,addr:housenumber,3
way,406768807,6,addr:postcode,1101
way,406768807,6,addr:street,Mapayapa
way,406768807,6,building,house
way,406768807,6,building:levels,2
way,406768808,6,addr:city,Quezon City
way,406768808,6,addr:housenumber,5
way,406768808,6,addr:postcode,1101
way,406768808,6,addr:street,Mapayapa
way,406768808,6,building,house
way,406768808,6,building:levels,1
way,406768809,6,addr:city,Quezon City
way,406768809,6,addr:housenumber,7
way,406768809,6,addr:postcode,1101
way,406768809,6,addr:street,Mapayapa
way,406768809,6,building,house
way,406768809,6,building:levels,1
way,406874349,6,addr:city,Quezon City
way,406874349,6,addr:housenumber,11
way,406874349,6,addr:postcode,1101
way,406874349,6,addr:street,Mapayapa
way,406874349,6,building,house
way,406874349,6,building:levels,2
way,407438187,5,addr:city,Quezon City
way,407438187,5,addr:housenumber,13
way,407438187,5,addr:postcode,1101
way,407438187,5,addr:street,Mapayapa
way,407438187,5,building,house
way,407438188,5,addr:city,Quezon City
way,407438188,5,addr:housenumber,15
way,407438188,5,addr:postcode,1101
way,407438188,5,addr:street,Mapayapa
way,407438188,5,building,house
way,407438189,5,addr:city,Quezon City
way,407438189,5,addr:housenumber,17
way,407438189,5,addr:postcode,1101
way,407438189,5,addr:street,Mapayapa
way,407438189,5,building,house
way,407438190,5,addr:city,Quezon City
way,407438190,5,addr:housenumber,19
way,407438190,5,addr:postcode,1101
way,407438190,5,addr:street,Mapayapa
way,407438190,5,building,house
way,408511094,5,addr:city,Quezon City
way,408511094,5,addr:housenumber,27
way,408511094,5,addr:postcode,1101
way,408511094,5,addr:street,Maalindog
way,408511094,5,building,yes
way,408516950,5,addr:city,Quezon City
way,408516950,5,addr:housenumber,60
way,408516950,5,addr:postcode,1101
way,408516950,5,addr:street,Maayusin
way,408516950,5,building,yes
way,414891337,3,addr:city,Quezon City
way,414891337,3,building,yes
way,414891337,3,name,College of Science Janitor House
way,415383441,1,highway,pedestrian
way,421081334,1,building,construction
way,431219297,2,operator,Meralco
way,431219297,2,power,line
way,434317041,1,amenity,parking
way,434317042,1,leisure,playground
way,434317043,2,building,yes
way,434317043,2,name,UPIS Guardhouse
way,434317045,3,covered,yes
way,434317045,3,highway,footway
way,434317045,3,note,covered walkway
way,434317046,1,highway,footway
way,434317047,1,highway,footway
way,436980576,4,highway,residential
way,436980576,4,name,Masinsinan
way,436980576,4,oneway,yes
way,436980576,4,surface,paved
way,443691102,2,highway,footway
way,443691102,2,surface,paved
way,443691767,2,area,yes
way,443691767,2,name,Food Stalls
way,443692127,1,highway,service
way,443692128,1,natural,tree_row
way,443692407,1,highway,footway
way,443692467,2,amenity,college
way,443692467,2,name,National Science Complex
way,443692977,2,highway,footway
way,443692977,2,surface,paved
way,444099882,1,highway,footway
way,444209851,1,amenity,bicycle_parking
way,447348767,1,building,yes
way,470474124,2,building,yes
way,470474124,2,name,UPA Bldg M
way,470474125,1,building,yes
way,472457789,2,leisure,park
way,472457789,2,name,Science Complex Park
way,481337805,1,highway,footway
way,481337806,3,highway,unclassified
way,481337806,3,name,Emilio Jacinto Street
way,481337806,3,postal_code,1101
way,481337807,2,highway,service
way,481337807,2,name,E. De los Santos
way,481337809,3,highway,secondary
way,481337809,3,name,Carlos P. Garcia
way,481337809,3,oneway,yes
way,481337810,10,bus:lanes,no|yes|designated
way,481337810,10,cycleway:lane,advisory
way,481337810,10,cycleway:left,lane
way,481337810,10,highway,tertiary
way,481337810,10,lanes,2
way,481337810,10,lcn,yes
way,481337810,10,maxspeed,50
way,481337810,10,name,M. Roxas Avenue
way,481337810,10,oneway,yes
way,481337810,10,sidewalk,both
way,481337811,10,bus:lanes,no|yes|designated
way,481337811,10,cycleway:lane,advisory
way,481337811,10,cycleway:left,lane
way,481337811,10,highway,tertiary
way,481337811,10,lanes,2
way,481337811,10,lcn,yes
way,481337811,10,maxspeed,50
way,481337811,10,name,Osmeña Avenue
way,481337811,10,oneway,yes
way,481337811,10,sidewalk,both
way,481337812,7,cycleway:lane,advisory
way,481337812,7,cycleway:right,lane
way,481337812,7,foot,yes
way,481337812,7,highway,unclassified
way,481337812,7,lanes,2
way,481337812,7,name,A. Roces
way,481337812,7,surface,asphalt
way,481337813,10,bus:lanes,no|yes|designated
way,481337813,10,cycleway:lane,advisory
way,481337813,10,cycleway:left,lane
way,481337813,10,highway,tertiary
way,481337813,10,lanes,2
way,481337813,10,lcn,yes
way,481337813,10,maxspeed,50
way,481337813,10,name,Osmeña Avenue
way,481337813,10,oneway,yes
way,481337813,10,sidewalk,both
way,483853726,1,highway,service
way,483853727,1,highway,service
way,483853728,1,amenity,parking
way,483853729,0,,
way,499040272,1,amenity,parking
way,499040273,1,amenity,parking
way,499040274,0,,
way,499040275,1,amenity,parking
way,499040277,3,building,yes
way,499040277,3,building:levels,3
way,499040277,3,name,Philippine Genome Center
way,499040278,3,building,yes
way,499040278,3,building:levels,4
way,499040278,3,name,School of Statistics
way,499040281,1,building,yes
way,499040282,1,highway,footway
way,499040283,2,highway,service
way,499040283,2,service,driveway
way,499040285,2,highway,service
way,499040285,2,service,driveway
way,509617255,1,natural,wood
way,509618271,2,highway,footway
way,509618271,2,surface,paved
way,509622981,2,amenity,parking
way,509622981,2,name,DCS Parking
way,509623225,3,highway,service
way,509623225,3,service,parking_aisle
way,509623225,3,surface,paved
way,509623613,2,amenity,motorcycle_parking
way,509623613,2,name,DMMME Motorcycle Parking
way,509638661,3,amenity,college
way,509638661,3,name,UP Engineering Complex
way,509638661,3,official_name,University of the Philippines Engineering Complex
way,509639157,0,,
way,509640132,2,landuse,construction
way,509640132,2,name,Engineering Learning Commons Construction
way,509640133,2,leisure,park
way,509640133,2,name,Engineering Unity Path Park
way,520508414,1,amenity,parking
way,529208752,2,highway,service
way,529208752,2,service,driveway
way,529208754,2,highway,service
way,529208754,2,service,parking_aisle
way,529208756,2,amenity,parking
way,529208756,2,parking,surface
way,529208759,1,amenity,parking
way,529626801,1,building,yes
way,529626802,1,building,yes
way,529626803,1,building,yes
way,529627161,1,building,yes
way,529627162,1,building,yes
way,529627163,1,building,yes
way,529627164,1,building,yes
way,529627165,1,building,yes
way,529627166,1,building,yes
way,529627167,1,building,yes
way,530228560,1,building,yes
way,530228561,1,building,yes
way,530228562,1,building,yes
way,530228563,1,building,yes
way,530228564,1,building,yes
way,530228565,1,building,yes
way,530228566,1,building,yes
way,530228567,1,building,yes
way,530228568,1,building,yes
way,530228569,1,building,yes
way,530228570,1,building,yes
way,530228571,1,building,yes
way,530228572,1,building,yes
way,530228573,1,building,yes
way,530228574,1,building,yes
way,530228575,1,building,yes
way,530228576,1,building,yes
way,530228596,1,building,yes
way,530228598,1,building,yes
way,530228599,1,building,yes
way,530228600,1,building,yes
way,530228601,1,building,yes
way,530228602,1,building,yes
way,530228603,1,building,yes
way,530228604,1,building,yes
way,530228605,1,building,yes
way,530228606,1,building,yes
way,530228607,1,building,yes
way,530228608,1,building,yes
way,530228609,1,building,yes
way,530228610,1,building,yes
way,530228611,1,building,yes
way,530228612,1,building,yes
way,530228613,1,building,yes
way,530228614,1,building,yes
way,530228615,1,building,yes
way,530228616,1,building,yes
way,530228617,1,building,yes
way,530228618,1,building,yes
way,530228619,1,building,yes
way,530228620,1,building,yes
way,530228621,1,building,yes
way,530228622,1,building,yes
way,530228623,1,building,yes
way,530228624,1,building,yes
way,530228625,1,building,yes
way,530228626,1,building,yes
way,530228628,1,building,yes
way,530228630,1,building,yes
way,530228632,1,building,yes
way,530228633,1,building,yes
way,530228635,1,building,yes
way,530228692,1,building,yes
way,530228693,1,building,yes
way,530228694,1,building,yes
way,530228695,1,building,yes
way,530228696,1,building,yes
way,530228697,1,building,yes
way,530228698,1,building,yes
way,530228699,1,building,yes
way,530228700,1,building,yes
way,530228701,1,building,yes
way,530228702,1,building,yes
way,530228703,1,building,yes
way,530228704,1,building,yes
way,530228705,1,building,yes
way,530228706,1,building,yes
way,530228707,1,building,yes
way,530228709,1,building,yes
way,530228710,1,building,yes
way,530228711,1,building,yes
way,530228712,1,building,yes
way,530228738,1,building,yes
way,530228739,1,building,yes
way,530228740,1,building,yes
way,530228741,1,building,yes
way,530228742,1,building,yes
way,530228743,1,building,yes
way,530228744,1,building,yes
way,530228745,1,building,yes
way,530228746,1,building,yes
way,530228747,1,building,yes
way,530228748,1,building,yes
way,530228749,1,building,yes
way,530228750,1,building,yes
way,530228751,1,building,yes
way,530228752,1,building,yes
way,530228753,1,building,yes
way,530228754,1,building,yes
way,530228795,1,building,yes
way,530228796,1,building,yes
way,530228797,1,building,yes
way,530228798,1,building,yes
way,530228799,1,building,yes
way,530228800,1,building,yes
way,530228801,1,building,yes
way,530228802,1,building,yes
way,530228803,1,building,yes
way,530228804,1,building,yes
way,530228805,1,building,yes
way,530228806,1,building,yes
way,530228807,1,building,yes
way,530228808,1,building,yes
way,530228809,1,building,yes
way,530228810,1,building,yes
way,530228811,1,building,yes
way,530228812,1,building,yes
way,530228813,1,building,yes
way,530228814,1,building,yes
way,530228815,1,building,yes
way,530238513,1,building,yes
way,530238514,1,building,yes
way,530238534,1,building,yes
way,530238535,1,building,yes
way,530238536,1,building,yes
way,530238537,1,building,yes
way,530238538,1,building,yes
way,530238539,1,building,yes
way,530238540,1,building,yes
way,530238541,1,building,yes
way,531171050,1,building,yes
way,531171051,1,building,yes
way,531171052,1,building,yes
way,531171087,1,building,yes
way,531171088,1,building,yes
way,531171090,1,building,yes
way,531171091,1,building,yes
way,531171092,1,building,yes
way,531171093,1,building,yes
way,531171094,1,building,yes
way,531171095,1,building,yes
way,531171096,1,building,yes
way,531171097,1,building,yes
way,531171098,1,building,yes
way,531171099,1,building,yes
way,531171100,1,building,yes
way,531171101,1,building,yes
way,531171102,1,building,yes
way,531171103,1,building,yes
way,531171104,1,building,yes
way,531171105,1,building,yes
way,531171106,1,building,yes
way,531171107,1,building,yes
way,531171108,1,building,yes
way,531171109,1,building,yes
way,531171110,1,building,yes
way,531171111,1,building,yes
way,531171112,1,building,yes
way,531171113,1,building,yes
way,531171114,1,building,yes
way,531171115,1,building,yes
way,531171116,1,building,yes
way,531171117,1,building,yes
way,531171118,1,building,yes
way,531171119,1,building,yes
way,531171120,1,building,yes
way,531171121,1,building,yes
way,531171122,1,building,yes
way,531171123,1,building,yes
way,531171124,1,building,yes
way,531171125,1,building,yes
way,531171126,1,building,yes
way,531171127,1,building,yes
way,531171128,1,building,yes
way,531171129,1,building,yes
way,531171130,1,building,yes
way,531171131,1,building,yes
way,531171132,1,building,yes
way,531171133,1,building,yes
way,531171134,1,building,yes
way,531171135,1,building,yes
way,531171136,1,building,yes
way,531171137,1,building,yes
